kind,method,url_path,file_path,referenced_by_count,references_sample,notes
"page","-","/app/account","app/account/page.tsx","11","src/app/app/page.tsx:363:            href=""""/app/account"""" || src/app/app/docs/page.tsx:21:    href: '/app/account', || src/app/app/AppShell.tsx:360:              href=""""/app/account""""",""
"page","-","/app/account/preferences","app/account/preferences/page.tsx","2","src/app/app/account/page.tsx:162:            <Link href=""""/app/account/preferences"""">Ouvrir</Link> || src/app/app/account/AccountNav.tsx:10:  { href: '/app/account/preferences', label: 'Préférences' },",""
"page","-","/app/account/profile","app/account/profile/page.tsx","2","src/app/app/account/page.tsx:144:            <Link href=""""/app/account/profile"""">Ouvrir</Link> || src/app/app/account/AccountNav.tsx:8:  { href: '/app/account/profile', label: 'Profil' },",""
"page","-","/app/account/security","app/account/security/page.tsx","2","src/app/app/account/page.tsx:153:            <Link href=""""/app/account/security"""">Ouvrir</Link> || src/app/app/account/AccountNav.tsx:9:  { href: '/app/account/security', label: 'Sécurité' },",""
"page","-","/app/docs","app/docs/page.tsx","1","src/app/app/page.tsx:416:                <Link href=""""/app/docs"""">",""
"page","-","/app/focus","app/focus/page.tsx","7","src/app/app/performance/page.tsx:4:  redirect('/app/focus'); || src/app/app/performance/perso/page.tsx:4:  redirect('/app/focus'); || src/app/app/AppShell.tsx:18:  if (pathname.startsWith('/app/focus') || pathname.startsWith('/app/performance')) return 'focus';",""
"page","-","/app/performance","app/performance/page.tsx","1","src/app/app/AppShell.tsx:18:  if (pathname.startsWith('/app/focus') || pathname.startsWith('/app/performance')) return 'focus';",""
"page","-","/app/performance/alignement","app/performance/alignement/page.tsx","0","",""
"page","-","/app/performance/perso","app/performance/perso/page.tsx","0","",""
"page","-","/app/performance/pro","app/performance/pro/page.tsx","0","",""
"page","-","/app/personal","app/personal/page.tsx","33","src/app/app/page.tsx:227:      return { label: 'Aller au Wallet', href: '/app/personal' }; || src/app/app/page.tsx:255:            href=""""/app/personal"""" || src/app/app/page.tsx:315:                  <Link href={`/app/personal/comptes/${recentAccount.id}`}>Vue compte</Link>",""
"page","-","/app/personal/admin","app/personal/admin/page.tsx","0","",""
"page","-","/app/personal/budgets","app/personal/budgets/page.tsx","2","src/app/app/AppShell.tsx:215:        { label: 'Budgets', href: '/app/personal/budgets' }, || src/app/app/personal/dash-objectifs/page.tsx:4:  redirect('/app/personal/budgets');",""
"page","-","/app/personal/comptes","app/personal/comptes/page.tsx","7","src/app/app/page.tsx:315:                  <Link href={`/app/personal/comptes/${recentAccount.id}`}>Vue compte</Link> || src/app/app/personal/comptes/page.tsx:267:                onClick={() => router.push(`/app/personal/comptes/${a.id}`)} || src/app/app/personal/admin/page.tsx:27:            <Link href=""""/app/personal/comptes"""">Comptes</Link>",""
"page","-","/app/personal/comptes/[accountId]","app/personal/comptes/[accountId]/page.tsx","2","src/app/app/page.tsx:315:                  <Link href={`/app/personal/comptes/${recentAccount.id}`}>Vue compte</Link> || src/app/app/personal/comptes/page.tsx:267:                onClick={() => router.push(`/app/personal/comptes/${a.id}`)}",""
"page","-","/app/personal/dash-finances","app/personal/dash-finances/page.tsx","0","",""
"page","-","/app/personal/dash-objectifs","app/personal/dash-objectifs/page.tsx","0","",""
"page","-","/app/personal/epargne","app/personal/epargne/page.tsx","1","src/app/app/AppShell.tsx:216:        { label: 'Épargne', href: '/app/personal/epargne' },",""
"page","-","/app/personal/revenus","app/personal/revenus/page.tsx","0","",""
"page","-","/app/personal/transactions","app/personal/transactions/page.tsx","15","src/app/app/page.tsx:318:                  <Link href={`/app/personal/transactions?accountId=${recentAccount.id}`}> || src/app/app/page.tsx:345:            href=""""/app/personal/transactions?import=1"""" || src/app/app/AppShell.tsx:214:        { label: 'Transactions', href: '/app/personal/transactions' },",""
"page","-","/app/pro","app/pro/page.tsx","153","src/components/pro/finances/FinanceEntriesPanel.tsx:12:import { formatCurrency } from '@/app/app/pro/pro-data'; || src/components/pro/finances/FinanceEntriesPanel.tsx:13:import { useActiveBusiness } from '@/app/app/pro/ActiveBusinessProvider'; || src/components/pro/finances/FinanceEntriesPanel.tsx:335:        backHref={`/app/pro/${businessId}`}",""
"layout","-","/app/pro/[businessId]","app/pro/[businessId]/layout.tsx","123","src/components/pro/finances/FinanceEntriesPanel.tsx:12:import { formatCurrency } from '@/app/app/pro/pro-data'; || src/components/pro/finances/FinanceEntriesPanel.tsx:13:import { useActiveBusiness } from '@/app/app/pro/ActiveBusinessProvider'; || src/components/pro/finances/FinanceEntriesPanel.tsx:335:        backHref={`/app/pro/${businessId}`}",""
"page","-","/app/pro/[businessId]","app/pro/[businessId]/page.tsx","123","src/components/pro/finances/FinanceEntriesPanel.tsx:12:import { formatCurrency } from '@/app/app/pro/pro-data'; || src/components/pro/finances/FinanceEntriesPanel.tsx:13:import { useActiveBusiness } from '@/app/app/pro/ActiveBusinessProvider'; || src/components/pro/finances/FinanceEntriesPanel.tsx:335:        backHref={`/app/pro/${businessId}`}",""
"page","-","/app/pro/[businessId]/accounting","app/pro/[businessId]/accounting/page.tsx","0","",""
"page","-","/app/pro/[businessId]/admin","app/pro/[businessId]/admin/page.tsx","0","",""
"page","-","/app/pro/[businessId]/admin/deadlines","app/pro/[businessId]/admin/deadlines/page.tsx","0","",""
"page","-","/app/pro/[businessId]/admin/documents","app/pro/[businessId]/admin/documents/page.tsx","0","",""
"page","-","/app/pro/[businessId]/agenda","app/pro/[businessId]/agenda/page.tsx","4","src/app/app/pro/[businessId]/clients/[clientId]/page.tsx:333:          href={`/app/pro/${businessId}/agenda`} || src/app/app/pro/[businessId]/clients/[clientId]/page.tsx:388:        backHref={`/app/pro/${businessId}/agenda`} || src/app/app/pro/[businessId]/prospects/[prospectId]/page.tsx:113:          href={`/app/pro/${businessId}/agenda`}",""
"page","-","/app/pro/[businessId]/clients","app/pro/[businessId]/clients/page.tsx","7","src/components/pro/agenda/AgendaPage.tsx:239:              href={`/app/pro/${businessId}/clients`} || src/components/pro/ProDashboard.tsx:291:                <QuickLink href={`/app/pro/${businessId}/clients`} label=""""Nouveau client"""" /> || src/components/pro/ProDashboard.tsx:412:    { label: 'Clients', href: `/app/pro/${businessId}/clients` },",""
"page","-","/app/pro/[businessId]/clients/[clientId]","app/pro/[businessId]/clients/[clientId]/page.tsx","2","src/app/app/pro/[businessId]/clients/[clientId]/page.tsx:554:            { label: 'Documents', href: `/app/pro/${businessId}/clients/${clientId}#documents` }, || src/app/app/pro/[businessId]/clients/[clientId]/page.tsx:555:            { label: 'Interactions', href: `/app/pro/${businessId}/clients/${clientId}#interactions` },",""
"page","-","/app/pro/[businessId]/dash-admin-process","app/pro/[businessId]/dash-admin-process/page.tsx","0","",""
"page","-","/app/pro/[businessId]/dash-entreprise","app/pro/[businessId]/dash-entreprise/page.tsx","0","",""
"page","-","/app/pro/[businessId]/dash-finances","app/pro/[businessId]/dash-finances/page.tsx","0","",""
"page","-","/app/pro/[businessId]/dash-projets","app/pro/[businessId]/dash-projets/page.tsx","0","",""
"page","-","/app/pro/[businessId]/finances","app/pro/[businessId]/finances/page.tsx","23","src/components/pro/finances/ForecastingPanel.tsx:65:        backHref={`/app/pro/${businessId}/finances`} || src/components/pro/finances/LedgerPanel.tsx:101:        backHref={`/app/pro/${businessId}/finances`} || src/components/pro/finances/TreasuryPanel.tsx:60:        backHref={`/app/pro/${businessId}/finances`}",""
"page","-","/app/pro/[businessId]/finances/expenses/[expenseId]","app/pro/[businessId]/finances/expenses/[expenseId]/page.tsx","1","src/app/app/pro/[businessId]/finances/expenses/[expenseId]/page.tsx:1:// src/app/app/pro/[businessId]/finances/expenses/[expenseId]/page.tsx",""
"page","-","/app/pro/[businessId]/finances/forecasting","app/pro/[businessId]/finances/forecasting/page.tsx","0","",""
"page","-","/app/pro/[businessId]/finances/invoices/[invoiceId]","app/pro/[businessId]/finances/invoices/[invoiceId]/page.tsx","1","src/app/app/pro/[businessId]/finances/invoices/[invoiceId]/page.tsx:1:// src/app/app/pro/[businessId]/finances/invoices/[invoiceId]/page.tsx",""
"page","-","/app/pro/[businessId]/finances/ledger","app/pro/[businessId]/finances/ledger/page.tsx","1","src/app/app/pro/[businessId]/stock/page.tsx:182:          <Link href={`/app/pro/${businessId}/finances/ledger`} className=""""underline"""">",""
"page","-","/app/pro/[businessId]/finances/payments","app/pro/[businessId]/finances/payments/page.tsx","0","",""
"page","-","/app/pro/[businessId]/finances/treasury","app/pro/[businessId]/finances/treasury/page.tsx","0","",""
"page","-","/app/pro/[businessId]/finances/vat","app/pro/[businessId]/finances/vat/page.tsx","0","",""
"page","-","/app/pro/[businessId]/invites","app/pro/[businessId]/invites/page.tsx","1","src/app/app/pro/[businessId]/invites/page.tsx:1:// src/app/app/pro/[businessId]/invites/page.tsx",""
"page","-","/app/pro/[businessId]/marketing","app/pro/[businessId]/marketing/page.tsx","1","src/components/pro/marketing/MarketingPage.tsx:27:          href={`/app/pro/${businessId}/marketing/new`}",""
"page","-","/app/pro/[businessId]/process","app/pro/[businessId]/process/page.tsx","5","src/app/app/pro/[businessId]/process/page.tsx:229:                      <Link href={`/app/pro/${businessId}/process/${process.id}`} className=""""hover:underline""""> || src/app/app/pro/[businessId]/process/page.tsx:254:                        <Link href={`/app/pro/${businessId}/process/${process.id}`}>Ouvrir</Link> || src/app/app/pro/[businessId]/process/[processId]/page.tsx:225:    router.push(`/app/pro/${businessId}/process`);",""
"page","-","/app/pro/[businessId]/process/[processId]","app/pro/[businessId]/process/[processId]/page.tsx","2","src/app/app/pro/[businessId]/process/page.tsx:229:                      <Link href={`/app/pro/${businessId}/process/${process.id}`} className=""""hover:underline""""> || src/app/app/pro/[businessId]/process/page.tsx:254:                        <Link href={`/app/pro/${businessId}/process/${process.id}`}>Ouvrir</Link>",""
"page","-","/app/pro/[businessId]/projects","app/pro/[businessId]/projects/page.tsx","14","src/components/pro/projects/ProjectHub.tsx:20:            <Link href={`/app/pro/${businessId}/projects`} className=""""hover:text-[var(--text-primary)]""""> || src/components/pro/projects/ProjectHub.tsx:28:          href={`/app/pro/${businessId}/projects/${projectId}/edit`} || src/components/pro/projects/ProjectsPage.tsx:23:          href={`/app/pro/${businessId}/projects/new`}",""
"page","-","/app/pro/[businessId]/projects/[projectId]","app/pro/[businessId]/projects/[projectId]/page.tsx","4","src/components/pro/projects/ProjectHub.tsx:28:          href={`/app/pro/${businessId}/projects/${projectId}/edit`} || src/components/pro/projects/ProjectsPage.tsx:23:          href={`/app/pro/${businessId}/projects/new`} || src/app/app/pro/[businessId]/tasks/[taskId]/page.tsx:223:              <Link href={`/app/pro/${businessId}/projects/${task.projectId}`}>",""
"page","-","/app/pro/[businessId]/prospects","app/pro/[businessId]/prospects/page.tsx","2","src/app/app/pro/[businessId]/prospects/[prospectId]/page.tsx:266:            { label: 'Interactions', href: `/app/pro/${businessId}/prospects/${prospectId}#interactions` }, || src/app/app/pro/[businessId]/prospects/[prospectId]/page.tsx:267:            { label: 'Offres', href: `/app/pro/${businessId}/prospects/${prospectId}#offers` },",""
"page","-","/app/pro/[businessId]/prospects/[prospectId]","app/pro/[businessId]/prospects/[prospectId]/page.tsx","2","src/app/app/pro/[businessId]/prospects/[prospectId]/page.tsx:266:            { label: 'Interactions', href: `/app/pro/${businessId}/prospects/${prospectId}#interactions` }, || src/app/app/pro/[businessId]/prospects/[prospectId]/page.tsx:267:            { label: 'Offres', href: `/app/pro/${businessId}/prospects/${prospectId}#offers` },",""
"page","-","/app/pro/[businessId]/references","app/pro/[businessId]/references/page.tsx","2","src/app/app/pro/[businessId]/references/page.tsx:36:                <Link href={`/app/pro/${businessId}/references/${link.href}`}>Ouvrir</Link> || src/app/app/pro/[businessId]/references/ReferenceList.tsx:272:        <Link href={`/app/pro/${businessId}/references`} className=""""text-sm text-primary underline"""">",""
"page","-","/app/pro/[businessId]/references/automations","app/pro/[businessId]/references/automations/page.tsx","0","",""
"page","-","/app/pro/[businessId]/references/categories","app/pro/[businessId]/references/categories/page.tsx","0","",""
"page","-","/app/pro/[businessId]/references/numbering","app/pro/[businessId]/references/numbering/page.tsx","0","",""
"page","-","/app/pro/[businessId]/references/tags","app/pro/[businessId]/references/tags/page.tsx","0","",""
"page","-","/app/pro/[businessId]/services","app/pro/[businessId]/services/page.tsx","3","src/app/app/pro/[businessId]/services/page.tsx:1:// src/app/app/pro/[businessId]/services/page.tsx || src/app/app/pro/[businessId]/services/[serviceId]/page.tsx:1:// src/app/app/pro/[businessId]/services/[serviceId]/page.tsx || src/app/app/pro/[businessId]/services/[serviceId]/page.tsx:245:            <Link href={`/app/pro/${businessId}/services`}>Retour catalogue</Link>",""
"page","-","/app/pro/[businessId]/services/[serviceId]","app/pro/[businessId]/services/[serviceId]/page.tsx","2","src/app/app/pro/[businessId]/services/page.tsx:1:// src/app/app/pro/[businessId]/services/page.tsx || src/app/app/pro/[businessId]/services/[serviceId]/page.tsx:1:// src/app/app/pro/[businessId]/services/[serviceId]/page.tsx",""
"page","-","/app/pro/[businessId]/settings","app/pro/[businessId]/settings/page.tsx","10","src/components/pro/ProDashboard.tsx:414:    { label: 'Membres', href: `/app/pro/${businessId}/settings/team` }, || src/components/pro/ProDashboard.tsx:415:    { label: 'Paramètres', href: `/app/pro/${businessId}/settings` }, || src/app/app/pro/ProHomeClient.tsx:746:    { label: 'Membres', href: `/app/pro/${businessId}/settings/team` },",""
"page","-","/app/pro/[businessId]/settings/billing","app/pro/[businessId]/settings/billing/page.tsx","0","",""
"page","-","/app/pro/[businessId]/settings/integrations","app/pro/[businessId]/settings/integrations/page.tsx","0","",""
"page","-","/app/pro/[businessId]/settings/permissions","app/pro/[businessId]/settings/permissions/page.tsx","0","",""
"page","-","/app/pro/[businessId]/settings/taxes","app/pro/[businessId]/settings/taxes/page.tsx","0","",""
"page","-","/app/pro/[businessId]/settings/team","app/pro/[businessId]/settings/team/page.tsx","3","src/components/pro/ProDashboard.tsx:414:    { label: 'Membres', href: `/app/pro/${businessId}/settings/team` }, || src/app/app/pro/ProHomeClient.tsx:746:    { label: 'Membres', href: `/app/pro/${businessId}/settings/team` }, || src/app/app/pro/[businessId]/settings/team/page.tsx:1:// src/app/app/pro/[businessId]/settings/team/page.tsx",""
"page","-","/app/pro/[businessId]/stock","app/pro/[businessId]/stock/page.tsx","5","src/app/app/pro/[businessId]/stock/page.tsx:1:// src/app/app/pro/[businessId]/stock/page.tsx || src/app/app/pro/[businessId]/stock/page.tsx:272:                    <Link href={`/app/pro/${businessId}/stock/${p.id}`}> || src/app/app/pro/[businessId]/stock/[productId]/page.tsx:1:// src/app/app/pro/[businessId]/stock/[productId]/page.tsx",""
"page","-","/app/pro/[businessId]/stock/[productId]","app/pro/[businessId]/stock/[productId]/page.tsx","3","src/app/app/pro/[businessId]/stock/page.tsx:1:// src/app/app/pro/[businessId]/stock/page.tsx || src/app/app/pro/[businessId]/stock/page.tsx:272:                    <Link href={`/app/pro/${businessId}/stock/${p.id}`}> || src/app/app/pro/[businessId]/stock/[productId]/page.tsx:1:// src/app/app/pro/[businessId]/stock/[productId]/page.tsx",""
"page","-","/app/pro/[businessId]/tasks","app/pro/[businessId]/tasks/page.tsx","7","src/components/pro/ProDashboard.tsx:272:                  <Link href={`/app/pro/${businessId}/tasks`}>Voir tâches</Link> || src/components/pro/ProDashboard.tsx:294:                <QuickLink href={`/app/pro/${businessId}/tasks`} label=""""Voir les tâches"""" /> || src/app/app/pro/[businessId]/tasks/[taskId]/page.tsx:1:// src/app/app/pro/[businessId]/tasks/[taskId]/page.tsx",""
"page","-","/app/pro/[businessId]/tasks/[taskId]","app/pro/[businessId]/tasks/[taskId]/page.tsx","3","src/app/app/pro/[businessId]/tasks/[taskId]/page.tsx:1:// src/app/app/pro/[businessId]/tasks/[taskId]/page.tsx || src/app/app/pro/[businessId]/tasks/page.tsx:1:// src/app/app/pro/[businessId]/tasks/page.tsx || src/app/app/pro/[businessId]/tasks/page.tsx:486:                        <Link href={`/app/pro/${businessId}/tasks/${task.id}`} className=""""hover:underline"""">",""
"page","-","/app/pro/businesses","app/pro/businesses/page.tsx","2","src/app/app/pro/businesses/page.tsx:1:// src/app/app/pro/businesses/page.tsx || src/app/app/pro/businesses/[businessId]/page.tsx:1:// src/app/app/pro/businesses/[businessId]/page.tsx",""
"page","-","/app/pro/businesses/[businessId]","app/pro/businesses/[businessId]/page.tsx","2","src/app/app/pro/businesses/page.tsx:1:// src/app/app/pro/businesses/page.tsx || src/app/app/pro/businesses/[businessId]/page.tsx:1:// src/app/app/pro/businesses/[businessId]/page.tsx",""
"page","-","/contact","(marketing)/contact/page.tsx","6","src/components/marketing/MarketingHeader.tsx:12:  { href: '/contact', label: 'Contact' }, || src/components/marketing/MarketingFooter.tsx:9:  { href: '/contact', label: 'Contact' }, || src/app/(marketing)/pricing/page.tsx:57:            <Link href=""""/contact"""">Nous contacter</Link>",""
"page","-","/features","(marketing)/features/page.tsx","4","src/components/marketing/MarketingHeader.tsx:9:  { href: '/features', label: 'Fonctionnalités' }, || src/components/marketing/MarketingFooter.tsx:5:  { href: '/features', label: 'Fonctionnalités' }, || src/app/sitemap.ts:7:  '/features',",""
"page","-","/legal/cookies","(marketing)/legal/cookies/page.tsx","2","src/components/marketing/MarketingFooter.tsx:15:  { href: '/legal/cookies', label: 'Cookies' }, || src/app/sitemap.ts:14:  '/legal/cookies',",""
"page","-","/legal/privacy","(marketing)/legal/privacy/page.tsx","2","src/components/marketing/MarketingFooter.tsx:14:  { href: '/legal/privacy', label: 'Confidentialité' }, || src/app/sitemap.ts:13:  '/legal/privacy',",""
"page","-","/legal/terms","(marketing)/legal/terms/page.tsx","2","src/components/marketing/MarketingFooter.tsx:13:  { href: '/legal/terms', label: 'Conditions' }, || src/app/sitemap.ts:12:  '/legal/terms',",""
"page","-","/login","login/page.tsx","35","src/lib/apiClient.ts:63:      window.location.href = `/login?from=${encodeURIComponent(from)}`; || src/proxy.ts:18:  const loginUrl = new URL('/login', request.url); || src/components/marketing/MarketingHeader.tsx:43:            <Link href=""""/login"""">Se connecter</Link>",""
"page","-","/pricing","(marketing)/pricing/page.tsx","6","src/components/marketing/MarketingHeader.tsx:10:  { href: '/pricing', label: 'Tarifs' }, || src/components/marketing/MarketingFooter.tsx:6:  { href: '/pricing', label: 'Tarifs' }, || src/app/sitemap.ts:8:  '/pricing',",""
"page","-","/register","register/page.tsx","10","src/components/marketing/MarketingHeader.tsx:46:            <Link href=""""/register"""">Créer un compte</Link> || src/app/sitemap.ts:16:  '/register', || src/app/register/page.tsx:1:// src/app/register/page.tsx",""
"page","-","/security","(marketing)/security/page.tsx","153","src/components/marketing/MarketingHeader.tsx:11:  { href: '/security', label: 'Sécurité' }, || src/components/marketing/MarketingFooter.tsx:7:  { href: '/security', label: 'Sécurité' }, || src/app/sitemap.ts:9:  '/security',",""
